Code;Code uniek;nr;Woningtype;Bouwperiode;Subtype;Pakket;Bewonersgedrag;EI_Berekening;Binnentemperatuur;Ventilatiecorrectie;Wisselstroom;Optimale regeling;AantalPersonen;TypeWoning;TypeDak;AantalOnzelfstandigeWooneenheden;Gebruiksoppervlak;KierDichting;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;Orientatie;VoorverwarmingVentilatielucht;WTW;SerreLagen;BalkonBreedte;BalkonBeglazing;Type;m2_beganegrond;Warmteweerstand;Begrenzing;Type;m2_hellenddak;Warmteweerstand;Begrenzing;Type;m2_platdak;Warmteweerstand;Begrenzing;Type;m2_zijgevel;Warmteweerstand;Begrenzing;Type;Oppervlak;Warmteweerstand;Begrenzing;Type;m2_enkelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrglasvoorachtergevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_enkelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_dubbelzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;m2_hrzijgevel;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;Oppervlak;Warmtedoorgang;Zontoetreding;Begrenzing;Orientatie;Type;BinnenSchil;LeidingenOnverwarmdeRuimten;IsolatieLeidingenOnverwarmdeRuimten;IndividueleBemetering;Waakvlam;PreferentToestel;OpwekkingsrendementPreferentToestel;PreferentToestelVermogen;TypeBijstook;Temperatuurniveau;RatioWKK;PreferentToestel;OpwekkingsrendementPreferentToestel;NietPreferentToestel;PreferentToestelVermogen ;NietPreferentToestelVermogen ;PompVermogen;PompRegeling;AantalAangeslotenZelfstandigeWoningen;Temperatuurniveau;Toestel;OpwekkingsrendementToestel;doucheWTW;HRww;Keukenboiler;Bad;BeperkteLeidingLengte;Circulatieleiding;IsolatieCirculatieLeiding;Voorziening;TypeWTW;RendementWTW;Aanwezig;Type;Zonnekeurlabel;OppervlakteCollectieveZonneboiler;Helling;Orientatie;Aanwezig;Type;Oppervlak;Wattpiekvermogen;Helling;Orientatie;EI;prim_TOTAAL;prim_RV;prim_TAP;prim_HULP;prim_LICHT;m3_gas;kWh_elek;kg_CO2;Code;Aantal foute codes: 0
611122;1;22;portiekwoning;t/m 1945;tussenwoning op de onderste bouwlaag;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;0,15;3;2;0;0;1;2;0;0,22;1;3;33,08;0,19;1;3;0;0,19;1;1;5,61;5,2;0,8;1;3;1;7,99;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,42;68437;56078;9091;0;3268;1853;354;3499;611122;TRUE
611222;1;22;portiekwoning;t/m 1945;hoekwoning op de onderste bouwlaag;huidig;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;0,15;3;2;0;0;1;2;0;0,22;1;3;33,08;0,19;1;3;23,2;0,19;1;1;5,61;5,2;0,8;1;3;1;7,99;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;1,4;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,88;88747;76389;9091;0;3268;2430;354;4527;611222;TRUE
61932;1;22;portiekwoning;t/m 1945;hoekwoning onder het dak en op de onderste bouwlaag;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,89;33364;17819;10239;2038;3268;798;575;1745;61932;TRUE
61532;1;22;portiekwoning;t/m 1945;hoekwoning onder het dak;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,91;30046;14501;10239;2038;3268;703;575;1577;61532;TRUE
61632;1;22;portiekwoning;t/m 1945;tussenwoning op een tussenverdieping;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,98;23233;7688;10239;2038;3268;510;575;1233;61632;TRUE
61732;1;22;portiekwoning;t/m 1945;tussenwoning onder het dak;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,92;28067;12522;10239;2038;3268;647;575;1477;61732;TRUE
61832;1;22;portiekwoning;t/m 1945;hoekwoning op een tussenverdieping;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,95;25149;9605;10239;2038;3268;564;575;1330;61832;TRUE
611032;1;22;portiekwoning;t/m 1945;tussenwoning onder het dak en op de onderste bouwlaag;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,9;31371;15826;10239;2038;3268;741;575;1645;611032;TRUE
611132;1;22;portiekwoning;t/m 1945;tussenwoning op de onderste bouwlaag;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,94;26429;10884;10239;2038;3268;601;575;1394;611132;TRUE
611232;1;22;portiekwoning;t/m 1945;hoekwoning op de onderste bouwlaag;besparingspakket;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;0,92;28396;12851;10239;2038;3268;657;575;1494;611232;TRUE
61942;1;22;portiekwoning;t/m 1945;hoekwoning onder het dak en op de onderste bouwlaag;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,53;19904;17819;5160;2038;3268;653;575;974;61942;TRUE
61542;1;22;portiekwoning;t/m 1945;hoekwoning onder het dak;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,5;16586;14501;5160;2038;3268;559;575;807;61542;TRUE
61642;1;22;portiekwoning;t/m 1945;tussenwoning op een tussenverdieping;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,41;9773;7688;5160;2038;3268;365;575;462;61642;TRUE
61742;1;22;portiekwoning;t/m 1945;tussenwoning onder het dak;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,48;14607;12522;5160;2038;3268;503;575;706;61742;TRUE
61842;1;22;portiekwoning;t/m 1945;hoekwoning op een tussenverdieping;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,45;11689;9605;5160;2038;3268;420;575;559;61842;TRUE
611042;1;22;portiekwoning;t/m 1945;tussenwoning onder het dak en op de onderste bouwlaag;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;2;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;63,1;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,52;17911;15826;5160;2038;3268;597;575;874;611042;TRUE
611142;1;22;portiekwoning;t/m 1945;tussenwoning op de onderste bouwlaag;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;0;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,46;12969;10884;5160;2038;3268;456;575;623;611142;TRUE
611242;1;22;portiekwoning;t/m 1945;hoekwoning op de onderste bouwlaag;besparingspakket extra;werkelijk energiegebruik;FALSE;16,5;1;TRUE;FALSE;2,2;5;3;0;59;TRUE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;59;2,53;3;2;0;2,53;1;2;0;2,53;1;3;33,08;2,53;1;3;23,2;2,53;1;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;13,6;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;1,4;1,8;0,6;1;3;2;2,6;2;0;1;1;1;TRUE;FALSE;TRUE;TRUE;FALSE;7;;;1;3;;2;;1;0;0;0;FALSE;1;3;5;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;TRUE;3;FALSE;0;4;5;TRUE;1;10;;4;5;0,49;14935;12851;5160;2038;3268;512;575;723;611242;TRUE
63913;1;23;portiekwoning;1946-1964;hoekwoning onder het dak en op de onderste bouwlaag;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;2;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;0;0,39;1;2;71,74;0,39;1;3;35,86;0,36;1;3;23,2;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;1,4;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,48;141725;120482;14772;2815;3655;3846;701;7242;63913;TRUE
63513;1;23;portiekwoning;1946-1964;hoekwoning onder het dak;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;2;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;0,15;3;2;0;0,39;1;2;71,74;0,39;1;3;35,86;0,36;1;3;23,2;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;1,4;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,55;127172;105929;14772;2815;3655;3432;701;6506;63513;TRUE
63613;1;23;portiekwoning;1946-1964;tussenwoning op een tussenverdieping;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;3;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;0,15;3;2;0;0,39;1;2;0;0,39;1;3;35,86;0,36;1;3;0;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,81;72019;50776;14772;2815;3655;1864;701;3714;63613;TRUE
63713;1;23;portiekwoning;1946-1964;tussenwoning onder het dak;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;2;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;0,15;3;2;0;0,39;1;2;71,74;0,39;1;3;35,86;0,36;1;3;0;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,37;111962;90720;14772;2815;3655;2999;701;5736;63713;TRUE
63813;1;23;portiekwoning;1946-1964;hoekwoning op een tussenverdieping;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;3;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;0;0,15;3;2;0;0,39;1;2;0;0,39;1;3;35,86;0,36;1;3;23,2;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;1,4;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,09;87219;65976;14772;2815;3655;2296;701;4484;63813;TRUE
631013;1;23;portiekwoning;1946-1964;tussenwoning onder het dak en op de onderste bouwlaag;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;2;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;0;0,39;1;2;71,74;0,39;1;3;35,86;0,36;1;3;0;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,32;126515;105272;14772;2815;3655;3413;701;6472;631013;TRUE
631113;1;23;portiekwoning;1946-1964;tussenwoning op de onderste bouwlaag;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;3;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;0;0,39;1;2;0;0,39;1;3;35,86;0,36;1;3;0;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,84;86561;65318;14772;2815;3655;2277;701;4450;631113;TRUE
631213;1;23;portiekwoning;1946-1964;hoekwoning op de onderste bouwlaag;oorspronkelijk;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;3;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,15;3;2;0;0,39;1;2;0;0,39;1;3;35,86;0,36;1;3;23,2;0,36;1;1;17,6;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;1,4;5,2;0,8;1;3;1;0;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;1;;;1;3;;2;;1;0;0;0;FALSE;1;3;11;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;3,07;101768;80526;14772;2815;3655;2710;701;5220;631213;TRUE
63923;1;23;portiekwoning;1946-1964;hoekwoning onder het dak en op de onderste bouwlaag;huidig;conform energielabel;TRUE;18;1;TRUE;FALSE;2,2;5;2;0;66;FALSE;1;5;FALSE;FALSE;1;1;1;1;1;FALSE;FALSE;1;1;1;1;66;0,32;3;2;0;0;1;2;71,74;0,39;1;3;35,86;0,36;1;3;23,2;0,36;1;1;2,89;5,2;0,8;1;3;1;14,71;2,9;0,7;1;3;1;0;1,8;0,6;1;3;1;0;5,2;0,8;1;3;1;1,4;2,9;0,7;1;3;1;0;1,8;0,6;1;3;2;2,1;3,5;0;1;1;1;TRUE;FALSE;FALSE;TRUE;FALSE;4;;;1;3;;2;;1;0;0;0;FALSE;1;3;4;;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;1;1;0;FALSE;0;FALSE;0;4;5;FALSE;0;0;;4;5;2,84;115672;99235;10991;1790;3655;3134;590;5913;63923;TRUE
